Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-03-11,,,,26385.42,10957192,50.42,,,,
2025-03-12,,,,26466.22,9223147,50.57,,,,
2025-03-13,,,,26393.94,8784684,50.43,,,,
2025-03-17,,,,26874.27,12228629,51.35,,,,
2025-03-18,,,,27044.0,10897354,51.67,,,,
2025-03-19,,,,27342.88,11993168,52.25,,,,
2025-03-20,,,,27493.3,10853745,52.53,,,,
2025-03-21,,,,27917.73,24359205,53.34,,,,
2025-03-24,,,,28090.93,12757358,53.67,,,,
2025-03-25,,,,27774.94,13419571,53.07,,,,
2025-03-26,,,,27692.34,12106340,52.91,,,,
2025-03-27,,,,27841.99,18098616,53.2,,,,
2025-03-28,,,,27879.52,16245655,53.22,,,,
2025-04-01,,,,27745.21,9824125,52.97,,,,
2025-04-02,,,,28170.3,15276426,53.78,,,,
2025-04-03,,,,27988.98,13253222,53.43,,,,
2025-04-04,,,,27329.69,12014978,52.17,,,,
2025-04-07,,,,26449.18,14847321,50.49,,,,
2025-04-08,,,,26909.86,11192830,51.37,,,,
2025-04-09,,,,26825.68,9462437,51.21,,,,
2025-04-11,,,,27974.31,20218671,53.41,,,,
2025-04-15,,,,28640.88,15408263,54.68,,,,
2025-04-16,,,,28776.96,12701149,54.94,,,,
2025-04-17,,,,28843.87,14579075,55.07,,,,
2025-04-21,,,,29283.84,19134899,55.91,,,,
2025-04-22,,,,29387.77,22413956,56.1,,,,
2025-04-23,,,,29495.66,14679969,56.14,,,,
2025-04-24,,,,29636.69,16140762,56.41,,,,
2025-04-25,,,,29031.18,17994641,55.26,,,,
2025-04-28,,,,29406.98,10390169,55.97,,,,
2025-04-29,,,,29452.25,13362540,55.72,,,,
2025-04-30,,,,29181.21,11988438,55.21,,,,
2025-05-02,,,,29287.58,11095445,55.45,,,,
2025-05-05,,,,29454.29,9679291,54.36,,,,
2025-05-06,,,,29221.42,16615077,53.93,,,,
2025-05-07,,,,29527.83,15254480,54.5,,,,
2025-05-08,,,,28949.88,16405432,53.43,,,,
2025-05-09,,,,29225.21,19323595,50.41,,,,
2025-05-12,,,,29717.21,21428048,51.26,,,,
2025-05-13,,,,29481.59,22322096,50.64,,,,
2025-05-14,,,,29529.44,15158954,45.38,,,,
2025-05-15,,,,29838.49,14000187,45.85,,,,
2025-05-16,,,,30043.5,12852005,46.17,,,,
2025-05-19,,,,30181.03,17254595,46.38,,,,
2025-05-20,,,,29723.95,16657919,45.68,,,,
2025-05-21,,,,29900.64,11472148,45.95,,,,
2025-05-22,,,,29971.5,11265295,46.02,,,,
2025-05-23,,,,30102.01,10873164,46.22,,,,
2025-05-26,,,,30343.72,20082657,46.59,,,,
2025-05-27,,,,30408.44,17919921,46.4,,,,
2025-05-28,,,,30449.19,17577652,46.46,,,,
