Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2019-03-13,33.45,33.45,33.45,33.45,184,EQ,,,
2019-03-18,33.5,35.0,33.5,34.95,103,EQ,,,
2019-03-19,34.95,35.0,34.95,35.0,339,EQ,,,
2019-03-20,35.0,35.0,35.0,35.0,20,EQ,,,
2019-03-25,40.1,40.1,32.3,35.5,704,EQ,,,
2019-03-26,35.6,35.6,33.1,33.1,179,EQ,,,
2019-03-27,30.2,37.0,30.2,33.25,110,EQ,,,
2019-03-29,37.0,37.0,35.6,35.6,21,EQ,,,
2019-04-01,35.6,40.05,33.4,36.9,583,EQ,,,
2019-04-03,34.0,37.5,34.0,36.0,24,EQ,,,
2019-04-04,36.6,40.5,36.6,38.6,12,EQ,,,
2019-04-05,36.6,37.6,36.6,37.5,25,EQ,,,
2019-04-09,34.4,38.6,34.4,37.0,4,EQ,,,
2019-04-10,30.2,39.0,30.2,38.65,6,EQ,,,
2019-04-22,38.6,38.6,38.6,38.6,2,EQ,,,
2019-04-23,34.7,38.6,34.7,38.6,15,EQ,,,
2019-04-24,35.2,38.5,35.2,36.1,13,EQ,,,
2019-04-25,35.05,38.6,35.05,38.6,11,EQ,,,
2019-04-30,35.05,35.1,32.65,33.0,2726,EQ,,,
2019-05-02,32.5,35.7,32.1,35.7,290,EQ,,,
2019-05-03,33.0,33.0,33.0,33.0,104,EQ,,,
2019-05-06,32.65,32.65,32.3,32.65,230,EQ,,,
2019-05-07,32.6,32.6,32.6,32.6,200,EQ,,,
2019-05-08,32.3,32.3,32.3,32.3,2,EQ,,,
2019-05-09,31.9,31.9,31.5,31.5,14,EQ,,,
2019-05-10,32.5,32.5,32.5,32.5,10,EQ,,,
2019-05-13,31.7,31.7,31.4,31.55,475,EQ,,,
2019-05-15,32.0,32.0,32.0,32.0,4,EQ,,,
2019-05-16,31.7,31.7,31.5,31.5,36,EQ,,,
2019-05-20,33.05,33.05,33.0,33.0,2,EQ,,,
2019-05-23,32.0,32.0,32.0,32.0,6,EQ,,,
2019-05-24,32.5,32.5,32.5,32.5,10,EQ,,,
2019-05-27,32.9,33.05,32.3,32.3,78,EQ,,,
2019-05-28,33.0,33.0,33.0,33.0,10,EQ,,,
2019-05-30,31.8,33.3,31.7,33.3,102,EQ,,,
2019-05-31,32.9,32.9,31.5,31.5,97,EQ,,,
2019-06-06,33.5,33.9,31.5,33.6,5,EQ,,,
2019-06-07,32.95,33.3,32.95,33.3,22,EQ,,,
2019-06-10,31.3,31.3,30.0,30.0,7,EQ,,,
2019-06-12,33.0,33.0,33.0,33.0,110,EQ,,,
2019-06-18,32.1,32.1,32.1,32.1,5,EQ,,,
2019-06-19,32.1,32.1,32.1,32.1,1,EQ,,,
2019-06-20,33.0,33.0,33.0,33.0,1,EQ,,,
2019-06-21,32.55,32.55,32.55,32.55,33,EQ,,,
2019-06-25,31.8,31.9,31.8,31.9,20,EQ,,,
2019-06-26,31.0,35.0,30.7,33.5,13,EQ,,,
2019-06-27,31.0,33.0,30.5,33.0,25,EQ,,,
2019-07-03,33.0,33.0,32.9,32.9,200,EQ,,,
2019-07-04,33.25,33.25,33.25,33.25,2,EQ,,,
2019-07-10,33.0,33.0,33.0,33.0,9,EQ,,,
2019-07-11,32.0,32.0,32.0,32.0,4,EQ,,,
2019-07-12,33.0,33.0,32.2,32.2,263,EQ,,,
2019-07-16,32.6,32.6,32.6,32.6,100,EQ,,,
2019-07-19,31.9,32.75,31.7,31.7,51,EQ,,,
2019-07-22,33.6,33.6,33.6,33.6,5,EQ,,,
2019-07-23,31.85,31.85,31.3,31.35,25,EQ,,,
2019-07-24,31.5,31.5,31.3,31.3,4,EQ,,,
2019-07-26,31.5,36.7,31.5,35.1,2282,EQ,,,
2019-07-29,31.8,33.4,31.8,32.6,53,EQ,,,
2019-07-30,32.4,32.4,29.9,30.7,1157,EQ,,,
2019-07-31,30.55,30.55,30.3,30.3,2,EQ,,,
2019-08-01,30.4,30.6,30.1,30.1,185,EQ,,,
