Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-05-05,89648,924,97.02,71273
2023-05-08,29207,553,52.82,20445
2023-05-09,34041,664,51.27,21760
2023-05-10,33474,714,46.88,22160
2023-05-11,14195,503,28.22,8989
2023-05-12,62614,879,71.23,42498
2023-05-15,86502,1396,61.96,65686
2023-05-16,194066,3034,63.96,84994
2023-05-17,134703,2247,59.95,78555
2023-05-18,52942,1279,41.39,35594
2023-05-19,29128,982,29.66,18570
2023-05-22,51878,2296,22.59,27885
2023-05-23,71911,1698,42.35,40109
2023-05-24,71100,2011,35.36,34163
2023-05-25,148769,2422,61.42,86992
2023-05-26,77579,2069,37.5,48625
2023-05-29,68064,1330,51.18,41200
2023-05-30,24260,977,24.83,9832
2023-05-31,170735,2443,69.89,110292
2023-06-01,120242,1884,63.82,79111
2023-06-02,171782,1885,91.13,111262
2023-06-05,96414,2400,40.17,52641
2023-06-06,929266,12451,74.63,347429
2023-06-07,222139,4424,50.21,127376
2023-06-08,116353,2087,55.75,67558
2023-06-09,113578,1951,58.22,62948
2023-06-12,61662,2023,30.48,42599
2023-06-13,57187,1277,44.78,37640
2023-06-14,66690,1499,44.49,36908
2023-06-15,141619,3111,45.52,71229
2023-06-16,101570,1898,53.51,63784
2023-06-19,119175,1879,63.42,62701
2023-06-20,76862,2115,36.34,50826
2023-06-21,93553,2062,45.37,62243
2023-06-22,97377,2200,44.26,49563
2023-06-23,61559,1406,43.78,33646
2023-06-26,88776,2467,35.99,47828
2023-06-27,50070,1317,38.02,31410
