Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-09-26,89029,2378,37.44,89029
2023-09-27,1936,143,13.54,1936
2023-09-28,143979,7387,19.49,143979
2023-09-29,81364,5158,15.77,81364
2023-10-03,201692,2082,96.87,201692
2023-10-04,52478,2701,19.43,52478
2023-10-05,93177,2046,45.54,93177
2023-10-06,30739,1799,17.09,30739
2023-10-09,11473,936,12.26,11473
2023-10-10,21819,1322,16.5,21819
2023-10-11,28360,2245,12.63,19791
2023-10-12,15581,1567,9.94,12350
2023-10-13,21684,4177,5.19,15867
