Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-21,10378,384,27.03,3100
2023-04-24,72432,2061,35.14,30472
2023-04-25,7325,204,35.91,4987
2023-04-26,30356,946,32.09,12025
2023-04-27,38377,885,43.36,16518
2023-04-28,72085,1706,42.25,22538
2023-05-02,6597,358,18.43,3016
2023-05-03,2244,141,15.91,825
2023-05-04,2310,141,16.38,1455
2023-05-05,2225,89,25.0,1300
2023-05-08,4539,169,26.86,2377
2023-05-09,2642,115,22.97,1353
2023-05-10,6193,239,25.91,2973
2023-05-11,26768,792,33.8,8572
2023-05-12,40583,1843,22.02,9316
2023-05-15,11459,497,23.06,4147
2023-05-16,4878,254,19.2,1903
2023-05-17,11855,322,36.82,7017
2023-05-18,9480,303,31.29,5849
2023-05-19,2310,74,31.22,1639
2023-05-22,3616,201,17.99,1881
2023-05-23,4128,160,25.8,2423
2023-05-24,4414,136,32.46,3301
2023-05-25,4827,196,24.63,3280
2023-05-26,1272,94,13.53,736
2023-05-29,901,40,22.52,762
2023-05-30,1178,57,20.67,641
2023-05-31,1259,89,14.15,693
2023-06-01,2167,120,18.06,917
2023-06-02,3147,110,28.61,2108
2023-06-05,1958,111,17.64,993
2023-06-06,1925,156,12.34,1203
2023-06-07,1020,68,15.0,494
2023-06-08,1337,84,15.92,554
2023-06-09,29,7,4.14,12
2023-06-12,8581,358,23.97,3812
2023-06-13,1233,93,13.26,689
2023-06-14,650,40,16.25,329
2023-06-15,977,50,19.54,698
2023-06-16,425,60,7.08,213
2023-06-19,2071,110,18.83,1293
2023-06-20,432,29,14.9,388
2023-06-21,323,34,9.5,194
2023-06-22,3400,194,17.53,2317
2023-06-23,2185,169,12.93,901
2023-06-26,2185,66,33.11,1394
2023-06-27,1335,109,12.25,552
2023-06-28,2233,103,21.68,1527
